original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_JointAverage,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_Imc1,original_glcm_Imc2,original_glcm_Idm,original_glcm_Idmn,original_glcm_Id,original_glcm_Idn,original_glcm_InverseVariance,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,Survival
0.696790457,0.447398231,26.03350089,58.18865404,58.82176468,54.81788029,46.57252409,62.05642594,17561.79167,40.54529887,0.28386722,11510.16177,0.65540931,17570,479.929425,813.2147278,7360840367,4.423064025,169.0476379,3.615197398,1308.671753,104.7967407,633.1596189,618.6690979,231.0150757,1077.656677,70.97465984,647.2585842,0.588361917,7360840367,0.056185023,18052.57182,303.6824518,16.89425351,27471.87107,444.5773562,88.1498923,15.09680493,0.707203964,2.808390742,3.050183389,6.983275939,0.005908838,8.056947276,-0.143255376,0.824980739,0.325733906,0.992495764,0.404977265,0.942840922,0.321755603,0.013788615,5.227706539,25.81167431,857.6818448,0.054939882,29.96154141,316.6830995,1.440683103,436.3835206,0.007879891,0.005434768,4.998419482,12706.6508,0.813066009,0.888459349,0.170692821,0.920184382,294.3691451,0.005001257,159.4197219,0.0403084,46.80636529,392.6723135,467.5241466,110016.1115,2.283419491,0.006015253,1343.016182,0.339574256,0.604018662,251.2892884,0.003868982,7.074670799,0.225099602,447.788537,7.35702693,2469.264997,0.140538702,5.283579963,987.1708594,28.9532686,312.0449061,20.4940239,5482.690438,0.115841984,0.005440808,0.21115865,80.4122243,0.001255975,1
0.816806724,0.580587672,37.42800882,64.4657312,57.38466694,70.0285656,70.57619995,70.82372484,48137.29167,52.65604269,0.318589807,20086.61163,0.41727756,48172,578.3160767,780.3548706,22844547889,3.769168759,105.4718018,6.277598518,969.0222778,65.92121997,683.0376096,692.272644,64.35231781,904.66996,43.86471039,688.6426949,-1.027878976,22844547889,0.09005824,7688.385205,682.2127128,25.95257508,8805.839816,-210.2177198,40.15979588,5.458035055,0.759013059,1.452407547,2.25349393,3.278395038,0.018196145,6.55123319,-0.237033356,0.899298868,0.520795551,0.996217624,0.564909414,0.964123583,0.445414025,0.041753253,4.64122867,11.40445773,3133.295447,0.085956808,13.78435868,673.0144596,2.332029698,1602.00792,0.003755547,0.001747321,4.873324899,23198.9367,0.633238204,0.756317107,0.557928323,0.82276241,549.2747672,0.001478469,171.4109508,0.050459509,34.37050995,545.5537239,43598.77892,30920984.33,62.53872258,0.00331779,1170.733883,0.344637587,0.609295498,321.7062018,0.002370903,6.832227994,0.070518143,43397.68532,7.623355621,3471.330565,0.072061168,17.41172248,4338.285519,12.38672929,679.1437765,71.22502699,49787.71398,0.106583013,0.001688996,0.083416216,48.93975638,0.000240584,0
0.765191817,0.655925794,20.70841339,31.57127464,32.69556545,34.13209633,32.75667871,40.92676386,4214.875,24.15808101,0.308791628,4086.408134,0.969520599,4251,477.806366,605.8740845,1261830683,3.066983286,68.33361816,3.202040041,765.1698608,40.61642303,542.4489241,542.2616577,395.2858276,369.8840332,28.57993489,544.822443,0.257787977,1261830683,0.139315525,2580.659103,52.99373795,7.105276471,515.4673194,7.559197263,13.10887104,3.077042661,0.620974733,1.273741498,2.06887971,1.403348387,0.0287844,5.649067407,-0.143390773,0.736194376,0.523057977,0.988540895,0.568253096,0.930456427,0.455628158,0.06303927,3.887655044,4.046478427,465.3594778,0.135663129,4.420041284,56.83972971,1.903757506,103.5619517,0.050621072,0.026872843,3.959849131,2367.635327,0.686226339,0.806597543,0.343446373,0.853442335,49.11043708,0.023026836,35.29708223,0.093626213,9.273476912,75.45623342,2941,148601.3024,65.73543865,0.033449214,92.48541114,0.245319393,0.509799732,41.7626229,0.018763351,6.078623156,0.088685015,2813.854935,6.553902231,405.9470713,0.095494489,10.75877579,592.2302988,4.198862587,55.92307692,47.10115267,2407.302047,1.241178001,0.026748954,0.094081993,6.60368322,0.002943592,2
0.731156781,0.584097325,27.8000262,47.59485282,41.62931659,55.08175742,56.43580424,56.60388679,17575.91667,34.7992994,0.250367275,13057.25498,0.742906059,17506,560.5286255,815.5361328,8095659929,4.03829238,108.8920593,5.814651898,1368.123047,78.34475069,671.3350856,657.6057739,40.19120407,1327.931843,48.08138856,680.0371933,0.450357181,8095659929,0.081694117,11759.78724,711.8255576,26.44325981,17714.24892,238.3967833,57.87883942,7.563891436,0.768311622,1.800648321,2.533031574,4.226192126,0.016276605,7.003794896,-0.213745121,0.891166847,0.465594579,0.997463733,0.520325178,0.968964779,0.407527702,0.049057349,4.838223982,16.36068271,1063.108856,0.074557061,21.11455961,718.7036813,1.906210246,1340.021364,0.003095084,0.001702487,4.947977277,10188.759,0.712738199,0.81379571,0.381726204,0.868602246,627.4391737,0.001500907,108.2017101,0.042052744,50.70938136,753.0726778,4389.888846,2847075.365,6.841055802,0.002384538,885.3427905,0.344089697,0.608070702,466.6710418,0.001643814,7.03883606,0.146978179,4343.598089,7.554417658,1544.91283,0.088250476,15.84560513,1430.13721,18.88917895,713.2655661,49.96652576,33861.02336,0.076877951,0.001670919,0.144834041,108.7374625,0.000333147,1
0.861016865,0.667971662,17.64269446,26.41233974,26.07680962,26,30.46309242,31.11269837,3700,22.74146998,0.323266529,3578.693746,0.967214526,3691,534.4153442,792.8972778,1587408578,4.131027476,130.6496887,4.960223574,1065.516602,86.04330336,645.7128578,631.9258423,63.42604065,1002.090561,55.89248737,655.801399,0.088213474,1587408578,0.073164047,13130.38022,618.2836018,24.53445508,24774.30863,130.6442672,74.06092187,8.690656543,0.790494512,2.049740082,2.650776483,4.32973568,0.011479702,7.2650843,-0.232015358,0.913482733,0.411699787,0.995001598,0.477216956,0.954490552,0.382827049,0.033803905,5.03813723,20.6878946,221.5560744,0.069688461,22.37203185,618.1786292,1.592722009,960.7847759,0.003515052,0.00239079,4.819638603,2458.061484,0.771358597,0.86084655,0.233538024,0.899459054,558.9865938,0.002200608,28.8911353,0.044931781,44.48355178,621.0062208,584.3468118,306445.6236,1.150432623,0.00441954,203.4230171,0.316365501,0.583206918,345.5201412,0.003393781,6.805541676,0.174207532,551.3959981,7.173628835,435.8918992,0.118095882,8.272924813,270.0484963,21.08067652,613.2137632,29.59875373,16656.84096,0.05714367,0.002320551,0.170490623,104.7985333,0.000728597,2
0.983770856,0.85474511,42.62362746,49.86706207,53.15072906,79.63039621,75.42545989,97.16480844,24043.79167,49.05776232,0.225580998,17858.71669,0.74275792,24144,701.6857849,1150.392493,20369036474,4.800696209,236.6784058,3.600557985,1711.070801,141.9168838,900.9300084,871.2503357,372.7618713,1338.308929,98.76898255,918.5031112,0.751782911,20369036474,0.042867615,31973.08519,527.242222,22.17689292,90894.64229,1511.080638,164.5732088,22.91122729,0.755219668,3.206375804,3.238489008,12.33783268,0.004402854,8.622604834,-0.175915083,0.888788951,0.318611603,0.992857491,0.396289131,0.948006311,0.31285202,0.013144662,5.636510005,46.87110902,902.4136022,0.041833566,52.59647715,572.2690744,1.423632224,758.9359041,0.004039695,0.00274457,5.351927337,17738.26006,0.821397976,0.893341872,0.166724451,0.924141009,537.3500885,0.002519708,235.9391557,0.0343434,68.5292408,705.485444,303.4649199,100805.7572,0.997038083,0.002690335,2610.487336,0.379983601,0.640385022,469.3644345,0.0017961,7.19973045,0.284542744,291.1138389,7.713078048,3467.182323,0.143604304,6.593982102,1034.995693,51.27513152,559.0919483,20.83035123,8611.788685,0.066381858,0.002773516,0.255999943,176.4357306,0.000701187,2
0.901585761,0.834492184,30.3373715,36.35429078,38.32753579,38.47076812,36.87817783,38.58756276,14165.25,32.77651093,0.43561985,6499.190881,0.458812296,14162,734.3891174,1034.234875,11056107323,4.225204318,154.7715149,2.936612464,1204.832031,91.51666551,876.140246,871.2900391,402.7695923,802.062439,64.5236942,883.5656586,-0.037323128,11056107323,0.061727939,13066.54233,399.8763264,19.58771942,14920.9971,39.22259229,72.63714128,7.858241255,0.804499761,2.095548029,2.642316613,3.320110141,0.00754316,7.54556704,-0.200909988,0.889889612,0.38274858,0.992992236,0.454986975,0.942772894,0.370444169,0.016658925,5.113501798,20.12384563,741.3425884,0.061381051,21.24086245,399.7732112,1.618232403,661.6944616,0.005767398,0.003898017,4.926921788,9110.792419,0.751952394,0.852698989,0.231866655,0.889712076,353.4656491,0.003556242,85.51366743,0.048697988,32.76394762,366.8041002,990.2551253,421215.3508,2.676003981,0.006861107,452.0535308,0.257433674,0.523002099,185.3205881,0.003908536,7.246944864,0.123993786,925.2121863,7.428261986,1704.354752,0.120347038,7.186970864,874.1910747,21.02035925,403.1314786,30.51419291,13359.40093,0.088130644,0.003772081,0.13096661,48.94420935,0.000765499,0
0.760727592,0.499226718,29.4232075,58.93756573,52.80151513,64.19501538,71.80529228,72.39475119,20580.83333,44.83543243,0.251145532,14461.07703,0.702647788,20640,372.0937469,664.3866455,5632392985,4.195568644,156.1996231,3.627969313,1122.416016,91.37667756,509.6228807,497.2362823,211.3296509,911.0863647,64.47932428,522.3861187,0.623375421,5632392985,0.063295339,13171.7765,176.0884098,12.6606582,18406.73814,376.7563353,70.53390327,7.378353632,0.809777277,1.989465517,2.588804346,3.269386057,0.008726822,7.406143951,-0.209291632,0.891820386,0.402587184,0.994744299,0.470425409,0.95097213,0.387278404,0.01953553,5.058406813,19.47806423,1098.232902,0.062216799,21.7376435,192.0382396,1.624718207,288.9706613,0.016088351,0.009498257,4.892015867,13527.58323,0.763729457,0.855333184,0.247203271,0.895469899,175.0311957,0.008425482,144.6783955,0.050907247,31.41092779,269.4408867,2083.413793,254638.0042,21.39534935,0.008908228,790.8930331,0.278287485,0.543305453,156.9426965,0.004886524,7.111964533,0.137693798,2030.670015,7.389180853,2441.481008,0.118288809,7.203214491,1306.415795,21.15262483,187.1603682,29.87354651,4460.281008,0.318956644,0.009630551,0.141699056,35.17339115,0.001264555,2
0.935303002,0.736108632,23.79727316,32.32847995,34.71310992,35.90264614,35,37.85498646,9833.625,30.23692435,0.405570826,5473.013415,0.556561127,9819,687.0309814,1073.843237,7729460781,4.602620196,171.571228,3.388176801,1407.113403,114.4026845,874.4436445,871.1229248,385.3635559,1021.749847,74.45311581,887.2397054,0.023208332,7729460781,0.051000604,22542.60737,451.2654373,20.64021059,46121.34591,6.552574722,115.4662949,14.51050957,0.775766056,2.81879858,3.030405781,6.291170654,0.00557613,8.247611729,-0.176054918,0.877819689,0.318302874,0.992043458,0.399001651,0.93996063,0.318477586,0.016111423,5.435074695,32.49420111,429.0100723,0.049124656,37.68827453,457.5941992,1.436996754,649.3568728,0.006219706,0.004573852,5.177933308,7103.741041,0.812229179,0.889186585,0.167381494,0.919747202,422.0814058,0.004274707,76.32842686,0.035109672,61.18404257,482.4719411,360.7870285,152415.0685,0.946892924,0.006318798,655.5050598,0.301520267,0.56640664,277.3359275,0.003902263,7.330458781,0.221407475,340.3877203,7.462827187,1423.433649,0.144967273,5.223169431,500.7749262,36.14013587,455.703534,20.28648539,8870.041654,0.071986071,0.004481987,0.204149937,97.93302342,0.001208561,1
0.864720049,0.777854258,23.10967132,29.70951316,30.14962686,32.984845,36.40054945,36.41428291,8076.458333,25.69041168,0.431434188,4512.150102,0.558679302,8079,615.9685303,867.430603,4502694231,4.087043951,124.8027954,4.45754265,1232.160156,79.45929134,739.1467279,739.3480835,98.98188782,1133.178268,52.14955145,746.5474629,-0.042170967,4502694231,0.073113795,10995.2289,749.3375038,27.19077837,11468.47492,40.64953116,53.6909055,13.70272781,0.593258062,2.519777919,2.915701181,7.115689839,0.00915905,7.555772162,-0.135301254,0.789182225,0.367756697,0.99407034,0.439319353,0.951662411,0.354168273,0.023112455,4.890315745,16.84840833,491.2039347,0.070507223,18.87391257,751.0202175,1.577487079,1179.223907,0.002477308,0.001653524,4.778770353,5382.532031,0.771017726,0.862149733,0.224316879,0.899569072,675.9009488,0.001510791,67.9157114,0.045796164,38.73261404,740.2501686,875.5380984,634046.114,1.23024461,0.002472295,505.5933918,0.34092609,0.604763785,439.7144542,0.001845045,6.825172953,0.183562322,845.8602157,7.251980208,946.3293724,0.117134469,8.243916244,590.6863473,17.70343575,750.1028593,29.25795272,21548.29892,0.041890536,0.001621503,0.178006059,131.5582316,0.000437541,1
0.836723981,0.759045884,21.86783613,28.80963667,26.62705391,31.2409987,26.57066051,31.71750305,4440.333333,24.10571388,0.319107525,4094.090712,0.922023282,4466,432.7441711,645.5915527,1286252805,3.8199284,99.50019836,5.667170611,963.3453979,69.11375259,528.176902,514.9376831,83.33932495,880.006073,42.83606115,536.6656617,0.883941439,1286252805,0.091658646,9039.192714,353.6990128,18.60822213,9769.65032,267.7440734,40.24061873,10.52668789,0.585156634,2.249673217,2.782607159,5.229914909,0.014368549,6.963854253,-0.132609869,0.76104529,0.403826196,0.992202169,0.469399265,0.944399917,0.365177626,0.036172202,4.542527457,12.69182665,333.8504217,0.087175222,15.68264691,366.2533932,1.650095519,580.4534707,0.006430255,0.004098837,4.527928809,2976.940459,0.774493599,0.856746702,0.273130966,0.900259948,332.6285973,0.003755944,40.72075472,0.051221075,31.35246232,444.2855346,712.5207547,218283.5434,2.395543719,0.004802796,242.2176101,0.304676239,0.568057543,262.1225822,0.002298025,6.672811228,0.178011644,680.9632119,6.941259868,505.0407524,0.113085704,8.449897108,409.3475146,14.56790696,361.4064039,30.7716077,10120.29489,0.104489785,0.004016576,0.167848867,71.62327296,0.000741537,2
0.88143115,0.778272654,41.70948153,53.59237709,50.24937811,53.85164807,58.41232747,58.44655678,19355.45833,47.23799056,0.187476229,18595.45834,0.960734591,19542,588.2862244,944.5229065,11854064262,4.57017072,179.8656311,4.310240299,1400.396851,114.1673368,764.1892235,752.0556946,223.4551392,1176.941711,74.98704108,778.841589,0.704859973,11854064262,0.051631722,22609.05145,565.7742476,23.15171833,80206.36124,1217.869825,134.7480516,15.71127806,0.791868913,2.881855846,3.071086183,7.120704423,0.00489278,8.367388322,-0.176839266,0.882202318,0.317427673,0.993655575,0.397987811,0.946860152,0.316083518,0.011981521,5.50181275,37.61483241,901.8776452,0.05099672,36.93341349,571.9857659,1.361304486,763.7284197,0.003286237,0.002429215,5.072971959,14781.40788,0.834673899,0.904879431,0.135914811,0.930484606,534.5213666,0.00226539,234.1022288,0.043120691,46.86702444,628.8504329,80.3809173,41079.68945,0.184588609,0.002578606,1655.441334,0.304925646,0.56967799,369.8274696,0.001552266,7.259986893,0.277811892,67.42410001,7.349415063,3171.859073,0.162309849,3.997512832,1008.987105,36.27658054,568.4213489,16.06017808,8533.163238,0.037832469,0.002422959,0.23971174,149.2671482,0.000623379,1
0.864232495,0.788611785,36.47398607,46.25087624,41.48493703,47.16990566,46.5295605,47.52893855,17173.83333,39.97151014,0.314817304,10225.16578,0.595392163,17168,503.4474609,697.4516418,6287517436,3.706264938,99.58743286,3.710882325,952.2090454,61.60369652,599.9538791,598.9347839,229.2333679,722.9756775,41.57638353,605.1732861,0.014680139,6287517436,0.092860009,6290.049115,245.8180716,15.48043649,3349.833624,-5.846552807,30.81118861,6.125098291,0.667531224,1.746024012,2.471490382,2.987488154,0.015294462,6.72418304,-0.152226672,0.797099491,0.451904247,0.993424602,0.510084289,0.947658186,0.410267104,0.034901399,4.507643882,9.234071726,1250.2923,0.089099896,10.919325,251.5855408,1.862276776,462.3223377,0.009169344,0.005164224,4.572637063,10039.94621,0.713290053,0.817177755,0.352633708,0.869009327,219.5093753,0.004548995,111.751433,0.058234202,22.84394257,275.4700365,4684.337676,1143822.039,19.88012983,0.007231205,549.7587285,0.28648188,0.55183951,155.1813622,0.004602213,6.800262697,0.111777726,4604.300923,7.227105858,1586.664725,0.092419893,11.52608365,1594.220643,10.1535349,250.3240913,44.62744641,10913.70864,0.203891285,0.005071763,0.118127631,31.80974681,0.00080323,2
0.824282993,0.656635258,4.92717139,7.503665589,8.94427191,8.062257748,8.544003745,9.16515139,94.79166667,6.185143933,0.649901658,154.6974848,1.631973466,106,509.0496063,632.6811523,35077002.25,2.912962625,55.92053223,3.253297146,661.6008301,36.71998737,573.3279269,578.7264099,437.3029785,224.2978516,24.21546723,575.2522191,-0.602951067,35077002.25,0.154147383,2210.203802,47.91906675,6.820210736,263.0140256,-13.36729638,9.004890923,3.417677462,0.453599644,1.380747441,1.990706578,1.361780972,0.04293355,4.859332853,-0.248318343,0.853670736,0.491965504,0.969422885,0.546977894,0.888120722,0.415192788,0.092881423,3.333775319,3.105642096,13.66328791,0.15052736,3.837331607,44.34534884,1.577149299,75.01788537,0.071747147,0.055426871,3.47579885,68.1798627,0.741099395,0.856313498,0.178288037,0.879012424,38.05679847,0.051814553,2.5,0.125,6.0475,35.75,62.1,2955.9,1.759015857,0.108543517,3.3,0.165,0.291776087,5.367275109,0.04795354,4.021928095,0.188679245,34.01,5.074539502,13.69811321,0.129227483,5.89248843,16.33962264,3.702029192,45.58490566,28.32075472,1572.207547,0.694711565,0.051443873,0.123059089,3.870096325,0.013535908,2
0.490857398,0.322773992,6.402354,19.83540854,15.5241747,21.1896201,15.5241747,22.15851981,383.125,9.736357022,0.483811497,527.2722737,1.376240845,406,657.330719,729.5863953,196028160.1,2.312265161,42.05369568,3.431677444,799.6621094,24.25883791,694.2031245,692.7905884,590.6859131,208.9761963,17.24407793,694.858245,0.221526696,196028160.1,0.231078163,910.0024637,28.45573381,5.276820843,39.66420761,0.373058374,3.701204093,1.261101774,0.494335319,0.826086318,1.506563883,0.544179834,0.079770087,4.049275441,-0.145170778,0.651285056,0.62969209,0.985182045,0.650807081,0.921176593,0.521774066,0.132128965,2.937545134,1.240576467,70.246735,0.218776303,1.66246634,29.43161311,2.021990971,58.5264896,0.087388909,0.046196153,3.251719678,213.0078991,0.655118269,0.789314134,0.360977477,0.832164752,24.69807641,0.039252852,5.871794872,0.150558843,4.139381986,33.41025641,422.6153846,12315.84615,16.35770002,0.073227957,7.358974359,0.18869165,0.422812003,16.16373507,0.042817653,4.618735552,0.096059113,314.2419461,5.67265512,35.28571429,0.086910626,12.44655294,93.81773399,1.50326385,29.18226601,54.408867,1542.1133,2.166245218,0.045019944,0.085669509,2.865267834,0.0062189,2
0.905641137,0.772716781,23.59222893,30.53153434,32.984845,34.82814953,34.525353,35.6931366,9556.666667,27.65061347,0.386408323,5636.055716,0.589751208,9619,468.7373413,844.0822388,4536468291,4.646080346,153.1767883,5.908065968,1466.808716,119.8265805,664.1481085,660.4925537,94.73349762,1372.075218,67.92210579,686.7425827,0.946835154,4536468291,0.055696364,30522.66491,614.7639195,24.20549315,151960.3903,2007.224893,147.7457024,32.33336689,0.638723232,3.643053304,3.404492207,18.56138503,0.006996434,8.444333254,-0.14649638,0.839757725,0.318664146,0.990490873,0.392735862,0.94323868,0.306493039,0.030468103,5.402305486,45.01976733,437.9504251,0.0515753,52.27801378,630.0784128,1.47975904,924.9570626,0.003556703,0.002619718,5.267170834,6855.993206,0.80666615,0.882452198,0.191567788,0.917023185,579.1097996,0.002451913,90.32004349,0.032736514,83.18195747,673.3954331,469.3508518,291077.7459,0.77529342,0.003437956,1116.064879,0.404517897,0.660639676,457.3604819,0.002429218,7.064048766,0.286828153,457.1958102,7.563031702,1298.516166,0.134994923,9.511859093,535.7433205,48.97094095,628.2040753,25.96496517,16068.71411,0.048153516,0.002544463,0.25981937,174.5210746,0.000874488,1
0.832803049,0.786516694,20.65124283,26.25658553,30.8058436,31.32091953,26.92582404,33.13608305,3601.125,21.86656449,0.417649339,2720.38971,0.755427737,3611,422.8978882,688.4631348,1149134116,4.106475876,143.0794678,2.916055847,920.7639771,83.68577629,554.399743,551.746582,247.6347656,673.1292114,58.9149895,564.1201528,0.095728356,1149134116,0.06733027,10872.47175,206.8109645,14.02285321,8364.292221,53.66712989,52.70971081,12.06762672,0.628304124,2.660901505,2.909756665,4.791255686,0.007103836,7.603242783,-0.123468193,0.773870087,0.313506917,0.98540672,0.397362859,0.917714657,0.318979111,0.015799229,4.888726225,16.19433438,216.5407667,0.06640013,17.95168237,203.8667233,1.372372445,281.266581,0.011600485,0.009105825,4.606067397,2725.77758,0.835036313,0.902988731,0.143278289,0.930506828,189.0396044,0.008646054,43.81087763,0.05415436,26.91611827,192.6538937,143.0469716,27802.10878,0.851324013,0.014963687,207.6353523,0.256656801,0.516480466,93.44991218,0.010371662,6.787085387,0.224037663,123.1238248,6.742583161,620.388535,0.171805188,3.419262092,243.129604,17.48812273,204.5056771,15.82581002,3352.35558,0.102443111,0.008867504,0.203449022,38.90285599,0.003035497,1
0.811641871,0.684843381,35.17564509,51.36305037,62.17716623,61.05735009,56.22277119,64.27285586,25471.95833,41.68840228,0.288462912,14513.39554,0.569779337,25719,361.311969,760.3480835,9209597800,4.677213444,185.8050232,3.781236228,1255.632935,122.5653267,576.2281723,586.4394531,9.555996895,1246.076938,79.79273397,598.4023534,-0.452339381,9209597800,0.048541528,26046.47,589.4206543,23.63376084,76458.51347,-962.908315,138.8658987,15.44169134,0.79855798,2.729875272,3.021357957,7.745996209,0.005494747,8.315608206,-0.19436862,0.900876609,0.344408432,0.994275044,0.419855106,0.951580381,0.33563522,0.014795158,5.526376316,38.57689751,1057.276085,0.04700463,43.35284803,593.2945479,1.514246468,910.9384679,0.004909683,0.003441842,5.314176335,17829.91009,0.791571743,0.874405932,0.201357749,0.909779958,537.7338919,0.003175657,194.9717327,0.035787763,61.64237492,549.9647577,1200.695852,734870.5927,2.138033739,0.004454844,1901.745595,0.349072246,0.612484719,335.3600023,0.002779118,7.238340642,0.211827832,1178.409758,7.780478081,3227.089817,0.125474934,7.150775756,1248.439558,41.7578204,596.3247016,25.34480345,15673.40523,0.069012393,0.003372661,0.199919471,111.8719002,0.000834596,1
0.853707562,0.616605306,40.76710848,66.11540333,58.52349955,64.40496875,66.57326791,69.46941773,42756.79167,56.44321979,0.215528257,27435.73804,0.641669708,42739,311.9916321,501.7819458,7223337283,3.659232597,105.2021637,3.608907934,655.2879639,61.34351479,403.7834613,404.4524536,23.13004684,632.157917,43.14403509,411.1087959,-0.238639353,7223337283,0.092886589,5969.358412,285.2849738,16.6530589,3705.149462,-27.04762399,34.20262927,2.365520394,0.869926515,1.020894564,1.85765665,1.271189248,0.023370888,6.039929289,-0.333396447,0.946718363,0.599689277,0.996835421,0.629960583,0.965064805,0.466982118,0.047442283,4.574999423,9.142037415,2760.24505,0.08992923,10.39630021,287.4461876,2.743460487,782.1547198,0.01144659,0.004416662,4.890274524,18032.73301,0.580184464,0.717647546,0.728798799,0.787173195,226.2014876,0.003563417,75.05344585,0.052780201,26.75568621,263.4437412,73190.15401,19471245.71,289.599241,0.008060512,282.1125176,0.198391363,0.449369601,112.9361199,0.003482442,7.350561034,0.033271719,72286.81759,7.620405139,2974.275837,0.06959161,18.24348933,3969.879946,9.637829573,286.9527832,87.81850301,24850.41393,0.348903019,0.004301804,0.047571333,12.94653597,0.00028521,2
0.774965316,0.533491198,27.55872989,51.65732818,52.77309921,60.67124525,71.61005516,72.84229541,31858.79167,40.03263765,0.389906156,12464.55846,0.391243918,31863,767.9050415,1227.84751,32254704385,4.828992406,226.356842,2.930946277,1698.824219,138.173922,990.871273,980.0823364,368.9958496,1329.828369,95.28567943,1006.127921,0.272125381,32254704385,0.041077878,30467.51338,737.5704102,26.38312294,89574.58215,599.4538747,178.3133501,12.32577683,0.870639392,2.465660811,2.879365987,6.033434219,0.004377828,8.444488689,-0.245123399,0.944800364,0.359949537,0.995888221,0.434114465,0.958053138,0.350990183,0.011403997,5.759096788,47.65978174,1117.198168,0.040775139,49.30836264,730.2613489,1.583081864,1164.32396,0.002996706,0.001959226,5.506147335,21033.23966,0.765953022,0.859851914,0.222983379,0.897044503,654.2156053,0.001773538,168.9693734,0.034045814,68.13581056,749.3111022,1153.149909,868735.6347,1.766247005,0.002467326,1473.510981,0.296899251,0.563239344,431.5311889,0.001563481,7.616614247,0.1557606,1111.932112,8.069066968,3798.458306,0.119212199,7.307360024,1308.86442,48.81234442,731.8661457,28.87270502,21802.79493,0.050562481,0.001935367,0.155641741,116.2062064,0.000373571,2
